customer_id,ProductName,Cluster
1424,iPad Pro,4
3460,MacBook Pro,1
6698,iPad Pro,4
4988,MacBook Pro,1
7783,iPhone 15,0
9235,iPhone 15,0
8521,iPad Pro,4
9641,iPhone 15,0
4088,AirPods Pro,3
4550,iPad Pro,4
5020,MacBook Pro,1
2088,AirPods Pro,3
8842,iPhone 15,0
2167,MacBook Pro,1
7801,AirPods Pro,3
7822,Apple Watch,2
1308,iPad Pro,4
5591,iPhone 15,0
6305,MacBook Pro,1
9856,iPad Pro,4
2449,iPhone 15,0
4091,iPhone 15,0
1356,iPhone 15,0
2866,iPad Pro,4
2325,iPhone 15,0
5262,Apple Watch,2
4589,iPhone 15,0
3327,iPhone 15,0
2761,iPad Pro,4
7060,MacBook Pro,1
1618,MacBook Pro,1
4464,AirPods Pro,3
6690,iPad Pro,4
2909,MacBook Pro,1
9561,Apple Watch,2
8005,AirPods Pro,3
7998,Apple Watch,2
3647,MacBook Pro,1
7495,iPad Pro,4
9707,MacBook Pro,1
4907,MacBook Pro,1
9683,iPhone 15,0
6137,iPhone 15,0
8193,MacBook Pro,1
5649,Apple Watch,2
9496,AirPods Pro,3
7197,MacBook Pro,1
2767,iPhone 15,0
4664,iPhone 15,0
9021,Apple Watch,2
6073,iPhone 15,0
3831,iPad Pro,4
5931,Apple Watch,2
4576,AirPods Pro,3
2700,iPhone 15,0
5612,iPad Pro,4
7347,iPhone 15,0
3642,iPhone 15,0
3745,AirPods Pro,3
9570,AirPods Pro,3
3244,MacBook Pro,1
3839,Apple Watch,2
4370,iPhone 15,0
6554,MacBook Pro,1
9133,Apple Watch,2
3116,Apple Watch,2
9301,iPad Pro,4
4035,MacBook Pro,1
5782,Apple Watch,2
2511,AirPods Pro,3
8828,MacBook Pro,1
9858,iPad Pro,4
2085,MacBook Pro,1
4099,iPad Pro,4
6765,Apple Watch,2
9670,AirPods Pro,3
7934,AirPods Pro,3
9063,Apple Watch,2
4627,iPad Pro,4
7577,iPhone 15,0
8266,iPad Pro,4
9848,MacBook Pro,1
2160,Apple Watch,2
1330,iPhone 15,0
7395,Apple Watch,2
2650,MacBook Pro,1
8876,iPad Pro,4
9701,Apple Watch,2
3890,iPhone 15,0
2029,Apple Watch,2
3867,iPad Pro,4
6243,Apple Watch,2
1754,Apple Watch,2
2420,iPhone 15,0
4021,iPhone 15,0
3989,MacBook Pro,1
9514,MacBook Pro,1
9837,iPad Pro,4
8984,Apple Watch,2
7405,MacBook Pro,1
1201,Apple Watch,2
9667,Apple Watch,2
2303,iPhone 15,0
8327,MacBook Pro,1
5909,iPhone 15,0
2025,Apple Watch,2
3925,AirPods Pro,3
8923,iPad Pro,4
6642,AirPods Pro,3
8210,iPhone 15,0
3945,iPad Pro,4
4137,iPhone 15,0
8985,iPhone 15,0
8443,Apple Watch,2
6737,Apple Watch,2
7165,MacBook Pro,1
9259,Apple Watch,2
3494,MacBook Pro,1
3070,AirPods Pro,3
1205,iPad Pro,4
1154,iPhone 15,0
8736,iPad Pro,4
4284,MacBook Pro,1
4012,AirPods Pro,3
7089,Apple Watch,2
9521,AirPods Pro,3
7461,Apple Watch,2
4557,Apple Watch,2
5927,MacBook Pro,1
7750,Apple Watch,2
2212,iPhone 15,0
5964,AirPods Pro,3
8243,iPad Pro,4
3895,AirPods Pro,3
4878,AirPods Pro,3
4048,MacBook Pro,1
3923,AirPods Pro,3
9323,MacBook Pro,1
2254,Apple Watch,2
9403,iPad Pro,4
9384,Apple Watch,2
2339,iPad Pro,4
6622,iPad Pro,4
6844,Apple Watch,2
9584,AirPods Pro,3
8214,AirPods Pro,3
7145,iPhone 15,0
9346,iPhone 15,0
8287,iPhone 15,0
2900,MacBook Pro,1
6171,AirPods Pro,3
3751,iPad Pro,4
1191,Apple Watch,2
1455,Apple Watch,2
5329,MacBook Pro,1
6217,Apple Watch,2
7657,iPhone 15,0
3531,AirPods Pro,3
5571,Apple Watch,2
3593,Apple Watch,2
5476,iPad Pro,4
6133,iPhone 15,0
9701,Apple Watch,2
5052,Apple Watch,2
4422,iPad Pro,4
1285,MacBook Pro,1
9970,Apple Watch,2
2943,Apple Watch,2
6338,iPad Pro,4
7698,MacBook Pro,1
1485,Apple Watch,2
5155,Apple Watch,2
6228,AirPods Pro,3
1570,iPhone 15,0
9728,MacBook Pro,1
6061,Apple Watch,2
3913,iPhone 15,0
7102,iPhone 15,0
2527,MacBook Pro,1
1400,iPhone 15,0
7201,iPad Pro,4
5298,iPhone 15,0
3392,iPad Pro,4
8728,AirPods Pro,3
8244,iPhone 15,0
6164,Apple Watch,2
1567,MacBook Pro,1
6745,AirPods Pro,3
4183,iPad Pro,4
9791,AirPods Pro,3
1515,iPhone 15,0
9641,iPad Pro,4
1653,MacBook Pro,1
2600,iPad Pro,4
1352,AirPods Pro,3
2542,iPhone 15,0
2579,AirPods Pro,3
3735,AirPods Pro,3
1518,Apple Watch,2
6180,iPhone 15,0
2183,iPhone 15,0
1063,AirPods Pro,3
4520,iPad Pro,4
8592,MacBook Pro,1
5135,iPhone 15,0
4881,iPad Pro,4
9585,iPhone 15,0
8075,MacBook Pro,1
8098,Apple Watch,2
1376,AirPods Pro,3
9993,Apple Watch,2
9299,Apple Watch,2
6051,Apple Watch,2
6052,iPhone 15,0
8579,Apple Watch,2
5216,AirPods Pro,3
8890,Apple Watch,2
5136,Apple Watch,2
7201,iPhone 15,0
4188,iPhone 15,0
4122,iPad Pro,4
3385,iPhone 15,0
3146,MacBook Pro,1
2397,MacBook Pro,1
1987,iPad Pro,4
4030,MacBook Pro,1
4971,MacBook Pro,1
9977,iPad Pro,4
3300,Apple Watch,2
1758,AirPods Pro,3
1830,MacBook Pro,1
5064,MacBook Pro,1
2962,Apple Watch,2
7280,iPad Pro,4
7642,iPad Pro,4
3219,iPad Pro,4
8663,Apple Watch,2
3533,iPhone 15,0
7722,AirPods Pro,3
4246,iPad Pro,4
1735,MacBook Pro,1
8523,iPhone 15,0
3923,MacBook Pro,1
8791,Apple Watch,2
5171,iPhone 15,0
5261,MacBook Pro,1
3361,iPhone 15,0
7469,Apple Watch,2
9026,Apple Watch,2
2889,iPhone 15,0
4011,iPhone 15,0
8354,MacBook Pro,1
5415,iPad Pro,4
2680,iPhone 15,0
3625,AirPods Pro,3
7219,Apple Watch,2
6597,MacBook Pro,1
9092,Apple Watch,2
8500,iPhone 15,0
4682,iPhone 15,0
9678,Apple Watch,2
4512,iPhone 15,0
5926,MacBook Pro,1
6854,Apple Watch,2
7545,MacBook Pro,1
8506,iPad Pro,4
8622,Apple Watch,2
2986,Apple Watch,2
7710,iPad Pro,4
8094,MacBook Pro,1
7775,Apple Watch,2
1787,Apple Watch,2
4590,MacBook Pro,1
1254,AirPods Pro,3
4108,iPhone 15,0
5484,Apple Watch,2
5885,iPad Pro,4
9131,iPad Pro,4
1057,Apple Watch,2
7968,AirPods Pro,3
8363,AirPods Pro,3
6188,iPad Pro,4
7610,MacBook Pro,1
1645,AirPods Pro,3
6558,iPad Pro,4
1724,iPhone 15,0
8744,Apple Watch,2
4281,iPad Pro,4
2294,AirPods Pro,3
9815,Apple Watch,2
8260,Apple Watch,2
6927,AirPods Pro,3
7030,Apple Watch,2
8355,iPad Pro,4
5836,Apple Watch,2
4356,AirPods Pro,3
6145,MacBook Pro,1
2138,Apple Watch,2
2016,Apple Watch,2
3351,AirPods Pro,3
4668,MacBook Pro,1
5921,MacBook Pro,1
6163,iPad Pro,4
9372,MacBook Pro,1
5785,Apple Watch,2
2498,MacBook Pro,1
3530,AirPods Pro,3
9359,Apple Watch,2
7934,Apple Watch,2
5474,iPhone 15,0
9646,iPad Pro,4
7456,MacBook Pro,1
2128,iPhone 15,0
8063,iPad Pro,4
8985,Apple Watch,2
5063,iPhone 15,0
7675,iPhone 15,0
1836,MacBook Pro,1
9435,iPhone 15,0
8792,iPhone 15,0
7103,AirPods Pro,3
6319,MacBook Pro,1
4415,Apple Watch,2
2903,iPad Pro,4
3001,iPad Pro,4
6070,MacBook Pro,1
7085,iPhone 15,0
8329,AirPods Pro,3
4119,iPhone 15,0
5602,iPhone 15,0
5326,Apple Watch,2
8243,iPhone 15,0
4933,MacBook Pro,1
9380,MacBook Pro,1
9780,iPad Pro,4
9916,MacBook Pro,1
6729,MacBook Pro,1
2869,iPad Pro,4
5878,iPad Pro,4
5094,AirPods Pro,3
2535,Apple Watch,2
1543,iPhone 15,0
8919,iPhone 15,0
4218,AirPods Pro,3
2829,iPhone 15,0
1323,iPhone 15,0
5518,iPad Pro,4
9703,iPhone 15,0
7369,Apple Watch,2
7491,iPad Pro,4
6786,iPad Pro,4
5517,iPhone 15,0
2000,AirPods Pro,3
4626,MacBook Pro,1
3017,Apple Watch,2
4215,MacBook Pro,1
1934,MacBook Pro,1
8807,AirPods Pro,3
6783,AirPods Pro,3
8066,Apple Watch,2
6927,Apple Watch,2
3980,AirPods Pro,3
1918,MacBook Pro,1
4569,iPhone 15,0
2784,iPhone 15,0
6670,iPhone 15,0
6409,Apple Watch,2
7775,iPhone 15,0
2705,MacBook Pro,1
4876,Apple Watch,2
5137,iPad Pro,4
6813,iPad Pro,4
1161,iPhone 15,0
5487,AirPods Pro,3
3004,MacBook Pro,1
7431,AirPods Pro,3
3884,iPhone 15,0
8916,Apple Watch,2
1772,MacBook Pro,1
2921,MacBook Pro,1
7007,AirPods Pro,3
6524,iPhone 15,0
8632,AirPods Pro,3
1948,iPad Pro,4
3898,iPhone 15,0
7920,iPhone 15,0
8745,iPad Pro,4
3417,AirPods Pro,3
3007,iPad Pro,4
6300,Apple Watch,2
6039,AirPods Pro,3
1885,MacBook Pro,1
4554,MacBook Pro,1
6909,Apple Watch,2
5140,iPhone 15,0
2939,iPad Pro,4
7325,iPhone 15,0
2841,AirPods Pro,3
3997,Apple Watch,2
3979,Apple Watch,2
1839,iPhone 15,0
9030,iPhone 15,0
1900,AirPods Pro,3
9998,Apple Watch,2
7306,MacBook Pro,1
2657,iPhone 15,0
7906,iPhone 15,0
1856,Apple Watch,2
8782,MacBook Pro,1
3282,iPad Pro,4
7494,iPad Pro,4
9508,AirPods Pro,3
7024,iPad Pro,4
6893,Apple Watch,2
3788,iPad Pro,4
1055,iPad Pro,4
9905,iPhone 15,0
1502,iPad Pro,4
4534,AirPods Pro,3
8676,Apple Watch,2
6003,Apple Watch,2
5901,iPad Pro,4
8105,iPad Pro,4
9526,AirPods Pro,3
8374,iPad Pro,4
6572,MacBook Pro,1
5046,iPhone 15,0
2711,AirPods Pro,3
6801,Apple Watch,2
9154,iPad Pro,4
6870,iPad Pro,4
6172,Apple Watch,2
3722,iPad Pro,4
2477,iPad Pro,4
8158,MacBook Pro,1
6073,Apple Watch,2
2971,MacBook Pro,1
7649,AirPods Pro,3
7582,MacBook Pro,1
4079,iPad Pro,4
8668,iPhone 15,0
2204,iPhone 15,0
7143,iPad Pro,4
6764,MacBook Pro,1
1532,iPhone 15,0
6350,AirPods Pro,3
7237,MacBook Pro,1
1686,Apple Watch,2
7214,iPhone 15,0
6240,Apple Watch,2
3185,AirPods Pro,3
6955,MacBook Pro,1
4325,MacBook Pro,1
6686,Apple Watch,2
7328,AirPods Pro,3
1294,Apple Watch,2
8656,AirPods Pro,3
3203,AirPods Pro,3
2674,iPhone 15,0
7318,iPad Pro,4
6939,AirPods Pro,3
6945,MacBook Pro,1
9096,MacBook Pro,1
6702,AirPods Pro,3
6961,Apple Watch,2
2702,iPad Pro,4
7473,iPad Pro,4
5172,iPad Pro,4
4134,MacBook Pro,1
7652,AirPods Pro,3
4982,iPad Pro,4
5329,iPhone 15,0
7776,AirPods Pro,3
8547,iPad Pro,4
5311,Apple Watch,2
5847,AirPods Pro,3
3085,Apple Watch,2
7221,MacBook Pro,1
8761,iPhone 15,0
1779,iPhone 15,0
5497,MacBook Pro,1
2279,MacBook Pro,1
5015,iPad Pro,4
2369,AirPods Pro,3
8507,Apple Watch,2
3552,iPad Pro,4
4115,iPhone 15,0
7594,iPad Pro,4
1317,iPhone 15,0
2174,Apple Watch,2
3683,iPhone 15,0
3512,iPad Pro,4
3633,Apple Watch,2
2052,MacBook Pro,1
4507,Apple Watch,2
8359,Apple Watch,2
9265,AirPods Pro,3
1940,iPad Pro,4
3786,iPhone 15,0
2892,iPhone 15,0
1474,MacBook Pro,1
3416,Apple Watch,2
7412,iPhone 15,0
7566,MacBook Pro,1
6119,MacBook Pro,1
3418,AirPods Pro,3
9438,Apple Watch,2
5883,iPad Pro,4
8986,AirPods Pro,3
8000,Apple Watch,2
4294,iPad Pro,4
5122,Apple Watch,2
6568,iPhone 15,0
1661,iPad Pro,4
4707,iPhone 15,0
1566,iPad Pro,4
6820,AirPods Pro,3
3218,AirPods Pro,3
5910,MacBook Pro,1
9620,MacBook Pro,1
5766,iPhone 15,0
8241,MacBook Pro,1
5092,MacBook Pro,1
1031,iPhone 15,0
8770,AirPods Pro,3
9378,AirPods Pro,3
5964,iPhone 15,0
8324,AirPods Pro,3
7157,iPhone 15,0
6506,MacBook Pro,1
3941,AirPods Pro,3
7050,iPad Pro,4
6449,iPad Pro,4
5470,MacBook Pro,1
6534,AirPods Pro,3
5739,AirPods Pro,3
6149,AirPods Pro,3
5129,MacBook Pro,1
7477,Apple Watch,2
8345,MacBook Pro,1
1505,MacBook Pro,1
6551,AirPods Pro,3
6020,AirPods Pro,3
1033,iPhone 15,0
8341,iPhone 15,0
9763,iPhone 15,0
1000,MacBook Pro,1
2331,AirPods Pro,3
6999,AirPods Pro,3
8403,Apple Watch,2
9258,Apple Watch,2
7018,MacBook Pro,1
6656,AirPods Pro,3
2421,AirPods Pro,3
4840,MacBook Pro,1
8442,MacBook Pro,1
4016,Apple Watch,2
6925,AirPods Pro,3
6782,iPhone 15,0
5874,MacBook Pro,1
7535,iPad Pro,4
8773,iPad Pro,4
5518,MacBook Pro,1
6590,AirPods Pro,3
3656,MacBook Pro,1
7681,Apple Watch,2
9398,MacBook Pro,1
9459,iPad Pro,4
5453,AirPods Pro,3
6453,AirPods Pro,3
3716,AirPods Pro,3
3521,Apple Watch,2
3813,Apple Watch,2
9486,iPad Pro,4
1284,Apple Watch,2
1899,MacBook Pro,1
1288,iPhone 15,0
3315,iPhone 15,0
8123,MacBook Pro,1
1280,Apple Watch,2
1158,iPad Pro,4
1862,MacBook Pro,1
9135,iPhone 15,0
1815,iPhone 15,0
2098,iPhone 15,0
2565,iPhone 15,0
6279,iPhone 15,0
2445,iPad Pro,4
5629,MacBook Pro,1
5939,MacBook Pro,1
2942,iPhone 15,0
9494,iPhone 15,0
7541,AirPods Pro,3
3415,AirPods Pro,3
5198,Apple Watch,2
6108,AirPods Pro,3
3248,Apple Watch,2
1387,AirPods Pro,3
6478,iPhone 15,0
3421,iPhone 15,0
1605,iPad Pro,4
4257,Apple Watch,2
3041,iPhone 15,0
6736,iPhone 15,0
6485,MacBook Pro,1
1605,MacBook Pro,1
7541,Apple Watch,2
8206,iPad Pro,4
3648,iPhone 15,0
2290,iPad Pro,4
9935,iPhone 15,0
1371,iPad Pro,4
4805,Apple Watch,2
2672,MacBook Pro,1
1234,MacBook Pro,1
9229,iPhone 15,0
6451,AirPods Pro,3
1458,iPad Pro,4
2840,iPhone 15,0
9352,iPad Pro,4
4362,iPhone 15,0
7594,iPad Pro,4
3519,iPad Pro,4
9034,iPad Pro,4
5143,MacBook Pro,1
6050,AirPods Pro,3
7699,iPad Pro,4
9406,iPhone 15,0
4635,AirPods Pro,3
1985,Apple Watch,2
5009,Apple Watch,2
7802,iPhone 15,0
7300,MacBook Pro,1
7607,iPhone 15,0
5672,MacBook Pro,1
8762,AirPods Pro,3
3619,MacBook Pro,1
8946,Apple Watch,2
6614,iPad Pro,4
7989,iPad Pro,4
8623,Apple Watch,2
6735,iPad Pro,4
8780,iPad Pro,4
2763,Apple Watch,2
4990,iPad Pro,4
1495,iPad Pro,4
4510,iPad Pro,4
6399,Apple Watch,2
2509,iPhone 15,0
8240,iPad Pro,4
4793,AirPods Pro,3
7591,MacBook Pro,1
8277,Apple Watch,2
9435,AirPods Pro,3
6224,Apple Watch,2
6939,MacBook Pro,1
8274,MacBook Pro,1
8379,iPad Pro,4
2874,MacBook Pro,1
5587,MacBook Pro,1
6750,Apple Watch,2
2139,Apple Watch,2
6747,MacBook Pro,1
9765,MacBook Pro,1
1367,Apple Watch,2
8485,iPhone 15,0
8572,iPad Pro,4
9211,Apple Watch,2
2911,Apple Watch,2
9166,iPhone 15,0
5922,AirPods Pro,3
1354,Apple Watch,2
1867,AirPods Pro,3
6763,MacBook Pro,1
1224,iPhone 15,0
4839,MacBook Pro,1
2469,iPad Pro,4
3571,iPad Pro,4
7637,iPhone 15,0
2390,iPhone 15,0
1963,Apple Watch,2
5457,iPad Pro,4
6440,Apple Watch,2
1021,Apple Watch,2
8943,iPad Pro,4
8080,iPhone 15,0
2619,Apple Watch,2
7136,AirPods Pro,3
6978,iPad Pro,4
2434,Apple Watch,2
2069,AirPods Pro,3
1264,Apple Watch,2
4423,AirPods Pro,3
8362,iPhone 15,0
8467,Apple Watch,2
3065,MacBook Pro,1
3043,AirPods Pro,3
7718,iPhone 15,0
3832,iPhone 15,0
6381,MacBook Pro,1
9111,Apple Watch,2
2670,iPhone 15,0
4761,AirPods Pro,3
5404,Apple Watch,2
3297,iPhone 15,0
1949,iPad Pro,4
8846,Apple Watch,2
9838,iPad Pro,4
4205,AirPods Pro,3
3827,AirPods Pro,3
7483,AirPods Pro,3
2035,iPhone 15,0
3900,iPhone 15,0
3153,MacBook Pro,1
1686,MacBook Pro,1
2228,iPhone 15,0
1439,iPad Pro,4
2132,MacBook Pro,1
4349,iPhone 15,0
6427,AirPods Pro,3
3110,iPad Pro,4
3590,MacBook Pro,1
7026,Apple Watch,2
2697,AirPods Pro,3
6496,Apple Watch,2
5766,MacBook Pro,1
4723,iPhone 15,0
8822,AirPods Pro,3
1779,iPhone 15,0
7643,MacBook Pro,1
3406,Apple Watch,2
9475,iPad Pro,4
6849,AirPods Pro,3
7023,MacBook Pro,1
8572,AirPods Pro,3
7270,AirPods Pro,3
7931,AirPods Pro,3
8075,iPad Pro,4
7019,iPad Pro,4
6549,Apple Watch,2
2805,Apple Watch,2
1296,AirPods Pro,3
5049,iPad Pro,4
5938,iPad Pro,4
6902,AirPods Pro,3
8203,iPad Pro,4
2508,MacBook Pro,1
2969,AirPods Pro,3
7272,Apple Watch,2
2601,iPad Pro,4
2906,Apple Watch,2
9831,iPhone 15,0
4719,iPad Pro,4
2006,iPhone 15,0
8899,AirPods Pro,3
9753,MacBook Pro,1
1535,iPad Pro,4
2008,Apple Watch,2
2642,iPad Pro,4
7643,AirPods Pro,3
5099,AirPods Pro,3
2956,iPhone 15,0
5689,MacBook Pro,1
2510,iPad Pro,4
5049,iPhone 15,0
4318,iPad Pro,4
7515,AirPods Pro,3
8217,iPad Pro,4
3097,AirPods Pro,3
3583,AirPods Pro,3
4420,Apple Watch,2
5341,AirPods Pro,3
2552,AirPods Pro,3
2910,iPad Pro,4
6993,iPad Pro,4
1257,AirPods Pro,3
3902,iPhone 15,0
4284,iPad Pro,4
5551,Apple Watch,2
9555,MacBook Pro,1
6887,Apple Watch,2
3979,MacBook Pro,1
1270,MacBook Pro,1
9920,MacBook Pro,1
2882,iPad Pro,4
9693,AirPods Pro,3
1935,iPhone 15,0
8403,AirPods Pro,3
7180,iPad Pro,4
6099,iPad Pro,4
6581,MacBook Pro,1
9426,iPhone 15,0
8172,MacBook Pro,1
6557,iPhone 15,0
5282,iPad Pro,4
4288,iPhone 15,0
8941,iPad Pro,4
9486,Apple Watch,2
2186,Apple Watch,2
8183,MacBook Pro,1
4917,AirPods Pro,3
3191,AirPods Pro,3
3706,Apple Watch,2
3853,MacBook Pro,1
8967,iPad Pro,4
5285,iPad Pro,4
8522,Apple Watch,2
5515,MacBook Pro,1
2738,Apple Watch,2
2797,MacBook Pro,1
7486,iPhone 15,0
2354,MacBook Pro,1
1064,iPad Pro,4
7262,iPhone 15,0
7716,iPad Pro,4
9889,iPhone 15,0
2265,Apple Watch,2
4349,MacBook Pro,1
7371,iPhone 15,0
9588,MacBook Pro,1
4702,Apple Watch,2
8121,AirPods Pro,3
4612,iPhone 15,0
4360,AirPods Pro,3
7057,MacBook Pro,1
8579,MacBook Pro,1
1917,AirPods Pro,3
7849,iPad Pro,4
6913,iPhone 15,0
3641,iPhone 15,0
8160,iPhone 15,0
1562,MacBook Pro,1
4463,iPhone 15,0
8229,iPhone 15,0
1580,AirPods Pro,3
6709,AirPods Pro,3
2551,iPhone 15,0
8996,MacBook Pro,1
2185,iPhone 15,0
7929,iPad Pro,4
3354,MacBook Pro,1
8429,iPhone 15,0
4019,Apple Watch,2
9625,iPad Pro,4
3516,iPhone 15,0
5822,Apple Watch,2
1630,MacBook Pro,1
1676,iPhone 15,0
1926,MacBook Pro,1
9473,Apple Watch,2
7921,Apple Watch,2
7267,Apple Watch,2
3289,MacBook Pro,1
9488,iPhone 15,0
1016,Apple Watch,2
1040,MacBook Pro,1
7363,MacBook Pro,1
8259,MacBook Pro,1
5721,iPad Pro,4
1837,MacBook Pro,1
6663,Apple Watch,2
4198,MacBook Pro,1
9167,iPad Pro,4
3552,Apple Watch,2
4772,iPad Pro,4
2054,iPhone 15,0
8381,iPhone 15,0
4143,Apple Watch,2
4207,Apple Watch,2
7944,MacBook Pro,1
6250,iPad Pro,4
5962,iPhone 15,0
2396,Apple Watch,2
9633,iPad Pro,4
3555,Apple Watch,2
5872,iPhone 15,0
1004,iPhone 15,0
2980,AirPods Pro,3
4657,Apple Watch,2
7326,MacBook Pro,1
2130,AirPods Pro,3
4491,Apple Watch,2
3073,Apple Watch,2
8890,AirPods Pro,3
4543,AirPods Pro,3
1104,MacBook Pro,1
1510,iPad Pro,4
3214,iPhone 15,0
1487,AirPods Pro,3
8137,iPad Pro,4
7531,MacBook Pro,1
9629,MacBook Pro,1
7945,MacBook Pro,1
1318,MacBook Pro,1
6972,iPad Pro,4
5808,iPhone 15,0
6420,Apple Watch,2
1466,AirPods Pro,3
4181,AirPods Pro,3
7686,AirPods Pro,3
3326,iPad Pro,4
9292,AirPods Pro,3
6204,MacBook Pro,1
6961,Apple Watch,2
8845,iPhone 15,0
5877,iPhone 15,0
3951,MacBook Pro,1
8996,MacBook Pro,1
8972,AirPods Pro,3
5459,Apple Watch,2
2748,Apple Watch,2
8682,iPad Pro,4
9906,iPhone 15,0
9898,iPhone 15,0
5688,MacBook Pro,1
7011,MacBook Pro,1
7681,MacBook Pro,1
7814,iPhone 15,0
8762,iPad Pro,4
6888,iPhone 15,0
1767,iPad Pro,4
8441,iPad Pro,4
9486,Apple Watch,2
6106,Apple Watch,2
8313,AirPods Pro,3
1618,MacBook Pro,1
5387,Apple Watch,2
5475,iPhone 15,0
2735,iPhone 15,0
4122,AirPods Pro,3
3150,Apple Watch,2
3505,Apple Watch,2
1150,iPad Pro,4
1809,AirPods Pro,3
5514,Apple Watch,2
3634,AirPods Pro,3
2241,AirPods Pro,3
7215,MacBook Pro,1
1818,MacBook Pro,1
8652,AirPods Pro,3
4290,iPhone 15,0
3541,MacBook Pro,1
4649,Apple Watch,2
7668,MacBook Pro,1
8191,iPhone 15,0
7951,iPhone 15,0
3723,AirPods Pro,3
4491,iPhone 15,0
4860,iPad Pro,4
5620,MacBook Pro,1
7028,MacBook Pro,1
1001,iPad Pro,4
7392,iPhone 15,0
9710,AirPods Pro,3
3680,AirPods Pro,3
6610,Apple Watch,2
6929,MacBook Pro,1
5776,iPad Pro,4
4573,AirPods Pro,3
1321,iPhone 15,0
3879,Apple Watch,2
8534,iPhone 15,0
6141,iPad Pro,4
7122,iPhone 15,0
8416,iPhone 15,0
5839,AirPods Pro,3
7789,MacBook Pro,1
6004,AirPods Pro,3
9692,Apple Watch,2
6232,MacBook Pro,1
4279,MacBook Pro,1
3558,AirPods Pro,3
2407,iPad Pro,4
2549,MacBook Pro,1
7982,Apple Watch,2
6734,iPad Pro,4
8614,Apple Watch,2
2231,Apple Watch,2
1788,AirPods Pro,3
3640,iPhone 15,0
2131,iPad Pro,4
2033,MacBook Pro,1
6384,MacBook Pro,1
4390,MacBook Pro,1
5951,Apple Watch,2
5227,iPhone 15,0
9626,MacBook Pro,1
5616,Apple Watch,2
3051,AirPods Pro,3
9990,Apple Watch,2
9530,AirPods Pro,3
8472,AirPods Pro,3
8382,iPhone 15,0
9432,AirPods Pro,3
6011,AirPods Pro,3
1396,AirPods Pro,3
5994,iPhone 15,0
5589,iPhone 15,0
1958,AirPods Pro,3
5009,AirPods Pro,3
5847,iPhone 15,0
2329,iPad Pro,4
1513,AirPods Pro,3
3164,Apple Watch,2
6996,Apple Watch,2
2482,AirPods Pro,3
7110,iPhone 15,0
8176,MacBook Pro,1
4072,Apple Watch,2
4354,AirPods Pro,3
6025,iPad Pro,4
8739,iPad Pro,4
4892,iPhone 15,0
4578,Apple Watch,2
8301,iPad Pro,4
8195,iPad Pro,4
8253,Apple Watch,2
9176,iPhone 15,0
5954,MacBook Pro,1
1730,iPad Pro,4
1929,iPhone 15,0
9652,Apple Watch,2
3486,AirPods Pro,3
5700,AirPods Pro,3
6452,iPad Pro,4
6067,iPhone 15,0
6199,iPad Pro,4
7700,AirPods Pro,3
5888,iPhone 15,0
5234,MacBook Pro,1
3380,AirPods Pro,3
1045,AirPods Pro,3
4393,iPhone 15,0
4431,AirPods Pro,3
7252,iPad Pro,4
6491,iPhone 15,0
6459,iPhone 15,0
7707,iPad Pro,4
9863,AirPods Pro,3
9673,MacBook Pro,1
3544,Apple Watch,2
7904,Apple Watch,2
8883,iPad Pro,4
3063,AirPods Pro,3
9191,AirPods Pro,3
8806,iPhone 15,0
6144,AirPods Pro,3
6815,iPad Pro,4
3853,MacBook Pro,1
2310,iPhone 15,0
9853,iPhone 15,0
4013,AirPods Pro,3
1871,iPad Pro,4
2544,iPhone 15,0
8514,AirPods Pro,3
7143,iPad Pro,4
1360,AirPods Pro,3
4704,Apple Watch,2
2777,iPhone 15,0
3405,Apple Watch,2
6600,AirPods Pro,3
2683,iPad Pro,4
8443,MacBook Pro,1
1952,MacBook Pro,1
7822,iPad Pro,4
4814,MacBook Pro,1
1530,iPad Pro,4
3982,iPad Pro,4
1071,Apple Watch,2
7020,iPad Pro,4
4809,iPhone 15,0
9206,iPhone 15,0
5351,iPad Pro,4
3929,iPad Pro,4
8651,iPad Pro,4
2064,AirPods Pro,3
8666,MacBook Pro,1
8172,iPad Pro,4
1733,iPad Pro,4
5020,AirPods Pro,3
5859,MacBook Pro,1
2580,iPhone 15,0
6490,Apple Watch,2
7598,Apple Watch,2
1060,iPhone 15,0
7775,MacBook Pro,1
2138,AirPods Pro,3
1446,AirPods Pro,3
1345,iPhone 15,0
9345,iPad Pro,4
8405,AirPods Pro,3
9077,AirPods Pro,3
2538,iPhone 15,0
8036,iPhone 15,0
9803,iPhone 15,0
5695,AirPods Pro,3
5621,AirPods Pro,3
6693,Apple Watch,2
3137,MacBook Pro,1
6808,iPhone 15,0
8129,MacBook Pro,1
5733,Apple Watch,2
7083,MacBook Pro,1
5029,iPad Pro,4
7388,AirPods Pro,3
4261,MacBook Pro,1
8874,Apple Watch,2
2584,MacBook Pro,1
5020,AirPods Pro,3
2617,iPhone 15,0
6417,MacBook Pro,1
1588,iPhone 15,0
3494,Apple Watch,2
8419,MacBook Pro,1
3120,AirPods Pro,3
1670,MacBook Pro,1
1385,iPad Pro,4
4741,MacBook Pro,1
4223,AirPods Pro,3
4645,AirPods Pro,3
7696,MacBook Pro,1
2560,AirPods Pro,3
4523,iPhone 15,0
2819,iPhone 15,0
9841,MacBook Pro,1
9220,iPad Pro,4
3179,iPhone 15,0
9169,Apple Watch,2
